| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:37:280:83            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:73:280:82            |
| new StringIndexOutOfBoundsException(...) | StringIndexOutOfBoundsException(String)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:274:19:274:91            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:274:55:274:90            |
| new UnsupportedOperationException(...)   | UnsupportedOperationException(String)                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:277:19:278:80            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:278:21:278:79            |
| new AmountPrinterParser(...)             | AmountPrinterParser(MoneyAmountStyle)                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:54:17:54:90       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:54:41:54:89       |
| new AmountPrinterParser(...)             | AmountPrinterParser(MoneyAmountStyle)                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:67:34:67:93       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:67:58:67:92       |
| new AmountPrinterParser(...)             | AmountPrinterParser(MoneyAmountStyle)                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:85:34:85:63       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:85:58:85:62       |
| new LiteralPrinterParser(...)            | LiteralPrinterParser(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:148:35:148:78     |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:148:60:148:77     |
| new SignedPrinterParser(...)             | SignedPrinterParser(MoneyFormatter, MoneyFormatter, MoneyFormatter)                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:34:235:94     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:58:235:69     |
| new SignedPrinterParser(...)             | SignedPrinterParser(MoneyFormatter, MoneyFormatter, MoneyFormatter)                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:34:235:94     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:72:235:79     |
| new SignedPrinterParser(...)             | SignedPrinterParser(MoneyFormatter, MoneyFormatter, MoneyFormatter)                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:34:235:94     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:235:82:235:93     |
| new MoneyFormatter(...)                  | MoneyFormatter(Locale, MoneyPrinter[], MoneyParser[])                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:16:290:68     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:35:290:40     |
| new MoneyFormatter(...)                  | MoneyFormatter(Locale, MoneyPrinter[], MoneyParser[])                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:16:290:68     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:43:290:54     |
| new MoneyFormatter(...)                  | MoneyFormatter(Locale, MoneyPrinter[], MoneyParser[])                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:16:290:68     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:290:57:290:67     |
| new (...)                                | (String)                                                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:13:317:9      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:14:295:22     |
| super(...)                               | Singletons(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:9:295:12      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:9:295:12      |
| new (...)                                | (String)                                                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:23:340:9      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:24:318:40     |
| super(...)                               | Singletons(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:9:318:22      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:9:318:22      |
| new (...)                                | (String)                                                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:21:366:9      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:22:341:37     |
| super(...)                               | Singletons(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:9:341:20      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:9:341:20      |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:38:257:43         |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:46:257:49         |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:52:257:60         |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:63:257:76         |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:79:257:86         |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int, int, CurrencyUnit, BigDecimal)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:16:257:95         |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:257:89:257:94         |
| new ParsePosition(...)                   | ParsePosition(int)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:280:28:280:55         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:280:46:280:54         |
| new MoneyFormatException(...)            | MoneyFormatException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:293:19:293:93         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:293:44:293:92         |
| new MoneyFormatException(...)            | MoneyFormatException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:296:19:296:91         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyParseContext.java:296:44:296:90         |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:51:51:51:72                       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:51:66:51:71                       |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:52:52:52:74                       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:52:67:52:73                       |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:53:52:53:74                       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:53:67:53:73                       |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:101:16:101:34                     |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:101:31:101:33                     |
| super(...)                               | BigDecimal(int)                                                                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:128:17:128:27                     |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestBigMoney.java:128:23:128:25                     |
