| ...->...                              | ()                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:49:161:82                                         |    0 |      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:669:40:669:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:669:58:669:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:677:40:677:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:677:58:677:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:685:40:685:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:685:58:685:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:692:40:692:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:692:58:692:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:701:40:701:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:701:58:701:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:708:40:708:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:708:58:708:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:716:40:716:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:716:58:716:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:724:40:724:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:724:58:724:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:732:40:732:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:732:58:732:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:740:40:740:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:740:58:740:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:748:40:748:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:748:58:748:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:757:40:757:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:757:58:757:76                      |
| new PipedOutputStream(...)        | PipedOutputStream(PipedInputStream)                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:765:48:765:87                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:765:70:765:86                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:766:40:766:76                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:766:58:766:75                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:775:40:775:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:775:58:775:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:782:40:782:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:782:58:782:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:790:40:790:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:790:58:790:76                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:798:44:798:81                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:798:64:798:80                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:799:40:799:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:799:58:799:73                      |
| new BufferedOutputStream(...)     | BufferedOutputStream(OutputStream)                                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:807:54:807:98                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:807:79:807:97                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:808:40:808:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:808:58:808:78                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:817:40:817:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:817:58:817:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:838:40:838:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:838:58:838:76                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:845:44:845:70                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:845:64:845:69                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:846:40:846:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:846:58:846:73                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:853:40:853:71                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:853:58:853:70                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:859:40:859:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:859:58:859:76                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:867:44:867:70                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:867:64:867:69                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:868:40:868:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:868:58:868:73                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:875:54:875:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:875:79:875:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:876:40:876:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:876:58:876:78                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:882:44:882:70                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:882:64:882:69                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:883:40:883:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:883:58:883:73                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:889:40:889:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:889:58:889:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:895:40:895:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:895:58:895:76                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:904:54:904:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:904:79:904:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:905:40:905:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:905:58:905:78                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:911:40:911:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:911:58:911:76                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:919:44:919:70                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:919:64:919:69                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:920:40:920:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:920:58:920:73                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:927:54:927:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:927:79:927:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:928:40:928:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:928:58:928:78                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:934:40:934:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:934:58:934:76                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:943:40:943:71                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:943:58:943:70                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File, boolean)                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:950:54:950:91                      |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:950:79:950:83                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File, boolean)                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:950:54:950:91                      |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:950:86:950:90                      |
| new DataOutputStream(...)         | DataOutputStream(OutputStream)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:951:46:951:88                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:951:67:951:87                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:952:40:952:75                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:952:58:952:74                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:959:54:959:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:959:79:959:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:960:40:960:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:960:58:960:78                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:967:54:967:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:967:79:967:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:968:40:968:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:968:58:968:78                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:975:40:975:71                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:975:58:975:70                      |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:981:44:981:70                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:981:64:981:69                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:982:40:982:74                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:982:58:982:73                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:989:54:989:84                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:989:79:989:83                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:990:40:990:79                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:990:58:990:78                      |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:996:40:996:77                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:996:58:996:76                      |
| new MockFileOutputStream(...)     | MockFileOutputStream(File)                                                                                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1005:54:1005:84                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1005:79:1005:83                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1006:40:1006:79                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1006:58:1006:78                    |
| new MockPrintStream(...)          | MockPrintStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1012:44:1012:70                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1012:64:1012:69                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1013:40:1013:74                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1013:58:1013:73                    |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1020:40:1020:71                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/io/AnsiProcessor_ESTest.java:1020:58:1020:70                    |
