| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:54:14:54:24                                       |    0 |      |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:151:109:151:125                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:151:124:151:124                           |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:155:10:155:36                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:155:31:155:35                             |
| new Composition(...)                    | Composition(IntegerCODEC, IntegerCODEC)                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:176:24:176:80                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:176:40:176:59                             |
| new Composition(...)                    | Composition(IntegerCODEC, IntegerCODEC)                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:176:24:176:80                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:176:62:176:79                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:178:28:178:44                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:178:43:178:43                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:179:29:179:45                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:179:44:179:44                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:187:26:187:42                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:187:41:187:41                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:188:33:188:49                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:188:48:188:48                             |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:192:10:192:36                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:192:31:192:35                             |
| new IntegratedComposition(...)          | IntegratedComposition(IntegratedIntegerCODEC, IntegratedIntegerCODEC)                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:221:38:221:81                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:221:64:221:75                             |
| new IntegratedComposition(...)          | IntegratedComposition(IntegratedIntegerCODEC, IntegratedIntegerCODEC)                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:221:38:221:81                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:221:78:221:80                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:230:28:230:44                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:230:43:230:43                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:231:29:231:45                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:231:44:231:44                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:252:24:252:40                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:252:39:252:39                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:257:16:257:32                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:257:31:257:31                             |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:265:12:265:38                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:265:33:265:37                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:285:33:285:97                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:285:58:285:76                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:285:33:285:97                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:285:79:285:96                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:294:14:294:41                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:294:29:294:40                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:309:78:309:94                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:309:93:309:93                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:312:78:312:94                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:312:93:312:93                             |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:315:10:315:60                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:315:31:315:59                             |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:317:10:317:61                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ExampleTest.java:317:31:317:60                             |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:25:13:25:72                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:25:41:25:41                         |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:25:13:25:72                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:25:44:25:71                         |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:13:28:58                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:41:26:41                         |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:13:28:58                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:44:28:57                         |
| new SkippableIntegratedComposition(...) | SkippableIntegratedComposition(SkippableIntegratedIntegerCODEC, SkippableIntegratedIntegerCODEC) | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:44:28:57                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:27:29:27:57                         |
| new SkippableIntegratedComposition(...) | SkippableIntegratedComposition(SkippableIntegratedIntegerCODEC, SkippableIntegratedIntegerCODEC) | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:26:44:28:57                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:28:29:28:56                         |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:31:13:31:52                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:31:31:31:31                         |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:31:13:31:52                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:31:34:31:51                         |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:13:33:40                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:31:32:31                         |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:13:33:40                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:34:33:39                         |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:34:33:39                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:59:32:77                         |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:32:34:33:39                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:33:21:33:38                         |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:57:39:57:74                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:57:67:57:67                         |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:57:39:57:74                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:57:70:57:73                         |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:65:46:65:72                         |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:65:67:65:71                         |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:28:4:28:68                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:28:29:28:47                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:28:4:28:68                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:28:50:28:67                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:29:4:29:61                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:29:29:29:40                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:29:4:29:61                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:29:43:29:60                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:30:4:30:63                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:30:29:30:42                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:30:4:30:63                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:30:45:30:62                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:31:4:31:64                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:31:29:31:43                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:31:4:31:64                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:31:46:31:63                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:32:4:32:61                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:32:29:32:40                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:32:4:32:61                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:32:43:32:60                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:33:4:33:63                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:33:29:33:42                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:33:4:33:63                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:33:45:33:62                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:34:4:34:64                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:34:29:34:43                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:34:4:34:64                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:34:46:34:63                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:35:4:35:75                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:35:29:35:54                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:35:4:35:75                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:35:57:35:74                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:36:4:36:69                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:36:29:36:48                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:36:4:36:69                              |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:36:51:36:68                             |
| new File(...)                           | File(String)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:49:12:49:54                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:49:21:49:53                             |
| new BufferedReader(...)                 | BufferedReader(Reader)                                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:51:24:51:60                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:51:43:51:59                             |
| new FileReader(...)                     | FileReader(File)                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:51:43:51:59                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:51:58:51:58                             |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:64:34:64:69                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:64:62:64:62                             |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:64:34:64:69                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:64:65:64:68                             |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:70:24:70:46                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:70:42:70:42                             |
| new IntCompressor(...)                  | IntCompressor(int, SkippableIntegerCODEC)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:70:24:70:46                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:70:45:70:45                             |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:78:35:78:101                            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:78:63:78:63                             |
| new IntegratedIntCompressor(...)        | IntegratedIntCompressor(int, SkippableIntegratedIntegerCODEC)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:78:35:78:101                            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:78:66:78:100                            |
